ID,qrCode,location,year,TP1PRCPT,TP2PRCPT,TP3PRCPT,TP4PRCPT,TP5PRCPT,TP6PRCPT,CECPH7,CLAY,ECEC,NITKJD,ORGC,PHAQ,SAND,SILT,TCEQ,TOTC,WG0006,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre,Red_mean_TP1,Red_median_TP1,Red_sum_TP1,Green_mean_TP1,Green_median_TP1,Green_sum_TP1,Blue_mean_TP1,Blue_median_TP1,Blue_sum_TP1,GLI_mean_TP1,NGRDI_mean_TP1,NDVI_mean_TP1,GNDVI_mean_TP1,SAVI_mean_TP1,NDRE_mean_TP1,RedEdge_mean_TP1,RedEdge_median_TP1,RedEdge_sum_TP1,DeepBlue_mean_TP1,DeepBlue_median_TP1,DeepBlue_sum_TP1,Nir_mean_TP1,Nir_median_TP1,Nir_sum_TP1,Red_mean_TP2,Red_median_TP2,Red_sum_TP2,Green_mean_TP2,Green_median_TP2,Green_sum_TP2,Blue_mean_TP2,Blue_median_TP2,Blue_sum_TP2,GLI_mean_TP2,NGRDI_mean_TP2,NDVI_mean_TP2,GNDVI_mean_TP2,SAVI_mean_TP2,NDRE_mean_TP2,RedEdge_mean_TP2,RedEdge_median_TP2,RedEdge_sum_TP2,DeepBlue_mean_TP2,DeepBlue_median_TP2,DeepBlue_sum_TP2,Nir_mean_TP2,Nir_median_TP2,Nir_sum_TP2,Red_mean_TP3,Red_median_TP3,Red_sum_TP3,Green_mean_TP3,Green_median_TP3,Green_sum_TP3,Blue_mean_TP3,Blue_median_TP3,Blue_sum_TP3,GLI_mean_TP3,NGRDI_mean_TP3,NDVI_mean_TP3,GNDVI_mean_TP3,SAVI_mean_TP3,NDRE_mean_TP3,RedEdge_mean_TP3,RedEdge_median_TP3,RedEdge_sum_TP3,DeepBlue_mean_TP3,DeepBlue_median_TP3,DeepBlue_sum_TP3,Nir_mean_TP3,Nir_median_TP3,Nir_sum_TP3,Red_mean_TP4,Red_median_TP4,Red_sum_TP4,Green_mean_TP4,Green_median_TP4,Green_sum_TP4,Blue_mean_TP4,Blue_median_TP4,Blue_sum_TP4,GLI_mean_TP4,NGRDI_mean_TP4,NDVI_mean_TP4,GNDVI_mean_TP4,SAVI_mean_TP4,NDRE_mean_TP4,RedEdge_mean_TP4,RedEdge_median_TP4,RedEdge_sum_TP4,DeepBlue_mean_TP4,DeepBlue_median_TP4,DeepBlue_sum_TP4,Nir_mean_TP4,Nir_median_TP4,Nir_sum_TP4,Red_mean_TP5,Red_median_TP5,Red_sum_TP5,Green_mean_TP5,Green_median_TP5,Green_sum_TP5,Blue_mean_TP5,Blue_median_TP5,Blue_sum_TP5,GLI_mean_TP5,NGRDI_mean_TP5,NDVI_mean_TP5,GNDVI_mean_TP5,SAVI_mean_TP5,NDRE_mean_TP5,RedEdge_mean_TP5,RedEdge_median_TP5,RedEdge_sum_TP5,DeepBlue_mean_TP5,DeepBlue_median_TP5,DeepBlue_sum_TP5,Nir_mean_TP5,Nir_median_TP5,Nir_sum_TP5,Red_mean_TP6,Red_median_TP6,Red_sum_TP6,Green_mean_TP6,Green_median_TP6,Green_sum_TP6,Blue_mean_TP6,Blue_median_TP6,Blue_sum_TP6,GLI_mean_TP6,NGRDI_mean_TP6,NDVI_mean_TP6,GNDVI_mean_TP6,SAVI_mean_TP6,NDRE_mean_TP6,RedEdge_mean_TP6,RedEdge_median_TP6,RedEdge_sum_TP6,DeepBlue_mean_TP6,DeepBlue_median_TP6,DeepBlue_sum_TP6,Nir_mean_TP6,Nir_median_TP6,Nir_sum_TP6
11,23-A-1725467,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,17,14,1725467,PHJ40 X LH82,5/19/2023,NA,NA,NA,NA,431.6839827,412,99719,657.7575758,649,151942,440.6147186,434,101782,0.215679966,-0.23244265,0.818718566,0.733304734,1.227945196,0.311513719,2237.207792,2258,516795,520.7922078,516,120303,4275.748918,4357,987698,391.8484848,387,90517,592.7099567,603,136916,387.7229437,390,89564,0.228056519,-0.243847696,0.820654977,0.735609782,1.23083323,0.330858949,1932.324675,1958,446367,431.8484848,430,99757,3844.848485,3901,888160,816.4588745,818,188602,876.7748918,872,202535,643.017316,637,148537,0.094510811,-0.042475147,0.601868924,0.57590832,0.902689767,0.215592701,2092.580087,2077,483386,700.7705628,701,161878,3245.376623,3231,749682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,23-A-1725468,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,15,22,1725468,PHW52 X LH185,5/19/2023,NA,NA,NA,NA,375.5047619,375.5,78856,600.6857143,605.5,126144,418.1238095,419.5,87806,0.212388312,-0.246774571,0.85011485,0.768237284,1.275041792,0.348859675,2199.742857,2206,461946,502.2857143,506,105480,4561.452381,4578.5,957905,348.3952381,355,73163,516.7904762,528.5,108526,373.0952381,384,78350,0.207270354,-0.24848165,0.85301855,0.78373144,1.279380764,0.386832944,1839.57619,1868,386311,437.5571429,447.5,91887,4163.519048,4215.5,874339,549.1142857,569,115314,734.8190476,747.5,154312,577.852381,588,121349,0.136799339,-0.158132779,0.759707983,0.68697384,1.139431945,0.308338452,2082.242857,2119,437271,672.7047619,682.5,141268,3942.447619,4015.5,827914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,23-A-1725469,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,15,7,1725469,PHB47 X LH185,5/19/2023,NA,NA,NA,NA,404.7696078,409,82573,629.3529412,636.5,128388,444.0147059,445.5,90579,0.203696948,-0.235624279,0.842062536,0.762557626,1.262967693,0.34656156,2255.632353,2259.5,460149,524.6666667,524.5,107032,4651.936275,4639,948995,363.4754902,403,74149,539.7254902,578.5,110104,381.622549,415.5,77851,0.220543279,-0.262228273,0.848449318,0.775569833,1.272524928,0.372879903,1889.504902,1940.5,385459,431.2745098,446,87980,4145.602941,4288,845703,612.0441176,635.5,124857,801.9215686,824.5,163592,607.5588235,621,123942,0.140877412,-0.147252613,0.728127571,0.653539325,1.092063768,0.276572255,2155.259804,2196.5,439673,693.4166667,701.5,141457,3812.588235,3911.5,777768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,23-A-1725471,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,11,9,1725471,PHW52 X PHZ51,5/19/2023,NA,NA,NA,NA,481.0287081,490,100535,679.6842105,686,142054,474.9808612,479,99271,0.183079662,-0.1880439,0.798789712,0.726191552,1.19805828,0.321783087,2198.502392,2199,459487,556.9330144,560,116399,4294.746411,4316,897602,412.861244,413,86288,608.7894737,621,127237,413.2583732,412,86371,0.219092315,-0.241748899,0.827420498,0.749611251,1.240989513,0.344360197,2029.837321,2059,424236,456.3923445,456,95386,4168.4689,4227,871210,748.1626794,742,156366,952.9904306,972,199175,675.2344498,678,141124,0.149663413,-0.131591301,0.678624183,0.603704598,1.017821701,0.234310199,2381.23445,2414,497678,729.7607656,733,152520,3843.023923,3919,803192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,23-A-1725479,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,17,19,1725479,B105 X 3IIH6,5/19/2023,NA,NA,NA,NA,404.8538813,409,88663,650.6621005,652,142495,444.9908676,447,97453,0.217067303,-0.247169642,0.844441605,0.758727541,1.266537337,0.341842577,2313.803653,2331,506723,516.7351598,517,113165,4723.022831,4763,1034342,346.2374429,363,75826,517.43379,534,113318,363.5525114,377,79618,0.222295036,-0.26975342,0.853574432,0.780899622,1.280210748,0.374547971,1861.835616,1877,407742,428.6621005,436,93877,4094.83105,4160,896768,587.1461187,610,128585,778.4931507,800,170490,596.4931507,608,130632,0.140833272,-0.153804659,0.743812491,0.669737515,1.115591076,0.288285937,2158.525114,2193,472717,678.9315068,691,148686,3910.812785,3976,856468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,23-A-1725480,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,17,9,1725480,B84 X 3IIH6,5/19/2023,NA,NA,NA,NA,395.43,387,79086,626.545,622.5,125309,447.44,447,89488,0.199319209,-0.233246891,0.843649995,0.761970548,1.265348419,0.342466822,2266.325,2271.5,453265,535.46,533.5,107092,4630.87,4657.5,926174,373.685,393,74737,546.14,557.5,109228,377.575,391.5,75515,0.216423951,-0.248587847,0.836992037,0.762859968,1.255336908,0.353509223,1890.205,1912.5,378041,438.535,449.5,87707,3959.69,4045,791938,673.04,695,134608,817.985,831.5,163597,609.745,626.5,121949,0.128153262,-0.114569803,0.680967822,0.618390433,1.02132142,0.253536807,2047.205,2069.5,409441,686.595,700.5,137319,3447.365,3542.5,689473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,23-A-1725483,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,15,8,1725483,PHG39 X PHM49,5/19/2023,NA,NA,NA,NA,387.0837696,373,73933,585.7486911,585,111878,422.8115183,422,80757,0.188518503,-0.216310775,0.830280118,0.751832563,1.245280688,0.345201625,2002.816754,2010,382538,502.0418848,501,95890,4117.099476,4140,786366,384.7329843,390,73484,550.9633508,564,105234,380.2303665,386,72624,0.21172003,-0.236393877,0.834705742,0.764027713,1.251911022,0.376355106,1824.910995,1863,348558,433.2408377,440,82749,4031.528796,4086,770022,569.9005236,576,108851,768.7225131,780,146826,586.5811518,593,112037,0.145723206,-0.159674134,0.742935807,0.664458067,1.114273306,0.291280824,2082.418848,2111,397742,675.7643979,676,129071,3795.471204,3814,724935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,23-A-1725485,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,13,9,1725485,PHT69 X 3IIH6,5/19/2023,NA,NA,NA,NA,397.1388889,402.5,71485,625.8333333,635.5,112650,436.8944444,443.5,78641,0.205117676,-0.233267001,0.841670945,0.759666519,1.262378181,0.345924649,2218.666667,2229,399360,520.5555556,530,93700,4569.083333,4619,822435,375.3833333,393.5,67569,548.7722222,555.5,98779,388.4333333,398,69918,0.194419507,-0.217015619,0.838655962,0.768110437,1.257840968,0.3675178,1910.044444,1933,343808,445.9833333,453,80277,4130.572222,4182,743503,843.3944444,845,151811,867.05,865,156069,655.0666667,655.5,117912,0.075526357,-0.020113867,0.606973779,0.59550637,0.910350681,0.223620109,2156.683333,2166,388203,707.5055556,706,127351,3404.166667,3407.5,612750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,23-A-1725486,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,17,17,1725486,PHK56 X LH82,5/19/2023,NA,NA,NA,NA,486.4155844,473,112362,712.5757576,700,164605,478.9393939,475,110635,0.199575378,-0.201670061,0.793060112,0.708694141,1.189461012,0.293730744,2273.38961,2275,525153,549.8961039,546,127026,4170.307359,4208,963341,368.8571429,382,85206,569.5411255,592,131564,377.1645022,384,87125,0.237269542,-0.263484078,0.833243561,0.746497385,1.249709931,0.341977696,1880.437229,1918,434381,441.1731602,447,101911,3842.238095,3931,887557,627.5541126,635,144965,829.3939394,839,191590,601.5757576,599,138964,0.153364861,-0.151232799,0.708731169,0.627638491,1.062967052,0.252815745,2147.199134,2175,496003,683.7012987,686,157935,3605.770563,3619,832933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,23-A-1725487,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,15,14,1725487,LH198 X PHB47,5/19/2023,NA,NA,NA,NA,441.7777778,442,79520,689.9388889,690,124189,460.9222222,459,82966,0.212816075,-0.226107146,0.827162496,0.741669693,1.240621281,0.324154754,2371.272222,2362,426829,539.2166667,539,97059,4649.038889,4618,836827,391.3611111,404,70445,585.1777778,588,105332,389.85,395,70173,0.220641537,-0.240783944,0.832696825,0.75334021,1.248899775,0.343489449,1988.433333,2020,357918,450.8777778,456,81158,4070.388889,4106.5,732670,719.3888889,727.5,129490,870.2388889,880.5,156643,628.8833333,630.5,113199,0.129817405,-0.103163433,0.669136145,0.610239685,1.003584929,0.228590001,2246.644444,2272,404396,697.9666667,698,125634,3580.572222,3591.5,644503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,23-A-1725488,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,15,11,1725488,PHK56 X W606S,5/19/2023,NA,NA,NA,NA,904.8722222,928.5,162877,905.7777778,917.5,163040,696.65,705,125397,0.070693018,-0.015867546,0.583965242,0.579077739,0.875841111,0.243495474,2041.566667,2063,367482,723.05,733,130149,3370.688889,3379.5,606724,647.6611111,664,116579,687.3722222,699.5,123727,515.95,526.5,92871,0.115534746,-0.092395158,0.680629945,0.653742904,1.020794066,0.303264559,1691.344444,1711.5,304442,532.7444444,542.5,95894,3177.383333,3169.5,571929,718.2555556,722.5,129286,805.6777778,815,145022,667.6777778,674.5,120182,0.080454643,-0.072530748,0.632322234,0.590523309,0.948353371,0.254175747,1846.4,1845.5,332352,737.2388889,738,132703,3105.577778,3134.5,559004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,23-A-1725495,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,17,2,1725495,PHK76 X LH198,5/19/2023,NA,NA,NA,NA,378.505,383,75701,600.405,610,120081,418.95,425,83790,0.208267571,-0.239548173,0.847014266,0.765989246,1.270390598,0.351711955,2165.05,2165,433010,509.58,511.5,101916,4518.89,4539,903778,341.785,365,68357,501.885,519.5,100377,368.6,388,73720,0.195801066,-0.2378143,0.854350953,0.788102353,1.281378893,0.396158922,1796.225,1833,359245,435.375,449,87075,4156.325,4268.5,831265,582.755,600.5,116551,780.58,796.5,156116,601.315,607.5,120263,0.14132324,-0.155573589,0.746754453,0.671156592,1.120005248,0.305982544,2098.48,2128.5,419696,677.385,685.5,135477,3954.705,4000.5,790941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23-A-1725496,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,13,10,1725496,PHK76 X 3IIH6,5/19/2023,NA,NA,NA,NA,392.320442,386,71010,613.2320442,615,110995,419.7513812,418,75975,0.207193937,-0.227257139,0.835712582,0.753872102,1.253436439,0.336503667,2166.138122,2174,392071,503.0994475,502,91061,4367.950276,4383,790599,360.8121547,375,65307,558.5635359,571,101100,372.441989,380,67412,0.226149291,-0.249643546,0.843452772,0.76333503,1.265034268,0.355399018,1955.961326,1967,354029,432.6132597,439,78303,4112.718232,4147,744402,741.0607735,759,134132,878.6298343,890,159032,635.5248619,643,115030,0.123683458,-0.090244549,0.66266065,0.609789542,0.99387402,0.232610972,2243.900552,2265,406146,696.4861878,698,126064,3609.674033,3667,653351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,23-A-1725498,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,17,15,1725498,PHK76 X LH82,5/19/2023,NA,NA,NA,NA,907.1181818,904,199566,913.1454545,907.5,200892,676.3772727,673.5,148803,0.08211916,-0.020708824,0.592914489,0.585120658,0.88926586,0.23513934,2132.868182,2126.5,469231,676.7409091,674,148883,3455.440909,3453,760197,561.45,542.5,123519,647.6272727,638.5,142478,465.5136364,462.5,102413,0.139986541,-0.114592857,0.713391177,0.668188066,1.069934472,0.303207508,1697.909091,1691,373540,509.6,509.5,112112,3190.972727,3224,702014,722.6636364,716,158986,821.7045455,812.5,180775,654.0590909,649.5,143893,0.092923933,-0.075049641,0.640864913,0.597410049,0.961172737,0.251488526,1938.677273,1953,426509,719.6954545,721,158333,3248.759091,3275.5,714727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,23-A-1745801,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,17,16,1745801,PHP02 X LH185,5/19/2023,NA,NA,NA,NA,651.6227273,605,143357,732.8863636,706.5,161235,536.7545455,512.5,118086,0.117985673,-0.08179476,0.693917499,0.656114698,1.040745908,0.267773312,2006.586364,2011.5,441449,601.3090909,580,132288,3488.104545,3506,767383,410.25,389,90255,536.9681818,531,118133,392.5409091,377,86359,0.183242422,-0.207650875,0.797160539,0.731614752,1.195569188,0.339907638,1644.990909,1667,361898,444.0090909,438,97682,3356.963636,3436,738532,619.5045455,626.5,136291,756.9136364,766,166521,611.7454545,621.5,134584,0.108454948,-0.113562749,0.691817362,0.630229489,1.037588736,0.267210598,1912.681818,1939,420790,689.2409091,695.5,151633,3316.040909,3366,729529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,23-A-1745802,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,15,15,1745802,PHP02 X PHN46,5/19/2023,NA,NA,NA,NA,428.2139303,435,86071,662.7810945,662,133219,443.9950249,447,89243,0.215675303,-0.233129595,0.813076681,0.72179011,1.219478031,0.308189714,2157.069652,2168,433571,526.0049751,525,105727,4088.41791,4123,821772,413.3532338,421,83084,615.6467662,633,123745,394.4577114,402,79286,0.225161108,-0.226043367,0.810826001,0.72568603,1.216091302,0.325999267,1943.303483,1937,390604,449.9353234,454,90437,3825.358209,3856,768897,799.4179104,811,160683,900.6666667,912,181034,642.3283582,650,129108,0.113378754,-0.065079509,0.622146796,0.581681806,0.93310677,0.217625921,2179.865672,2206,438153,701.4378109,707,140989,3398.497512,3428,683098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,23-A-1745803,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,1,11,20,1745803,PHP02 X LH145,5/19/2023,NA,NA,NA,NA,462.18,468,92436,654.655,666,130931,470.28,478.5,94056,0.176739724,-0.189762017,0.812892104,0.74252572,1.21921135,0.334760396,2194.105,2204,438821,538.49,545,107698,4410.37,4437,882074,408.53,433,81706,569.965,599,113993,401.66,421,80332,0.19682634,-0.215997162,0.82132483,0.751703865,1.231839033,0.353213904,1875.135,1910,375027,450.22,466,90044,3930.685,4002,786137,812.97,812.5,162594,866.28,866.5,173256,668.165,672,133633,0.083623184,-0.042522151,0.611144399,0.586265084,0.916600711,0.22771118,2072.27,2093.5,414454,729.595,728,145919,3308.79,3337,661758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
